CNTY_FIPS,Housing and transportation costs as a percent of income for Median-Income Family households
25,61.71876757
25,59.07019919
25,55.16512347
53,45.34375457
53,45.67593521
53,46.78253002
77,56.08240873
77,51.02188411
77,54.00367191
77,58.98868099
47,63.3823899
47,62.57113192
33,46.56687054
33,52.86565687
63,55.17734137
63,52.90856662
63,52.44152673
57,55.50891166
57,53.50576711
53,46.48434341
33,49.91127485
33,52.02533545
33,50.47033803
33,43.74827581
11,54.93032746
11,55.52045919
11,46.37597836
11,50.18434148
67,53.81834207
67,53.87407404
77,62.51390258
77,63.33032631
61,50.94105063
53,45.98905381
53,47.25467049
53,49.08887111
53,51.11621191
77,62.27757266
77,56.51230514
33,50.19333273
33,45.31083409
33,51.9222042
33,46.83335698
33,40.90261159
33,47.28702173
33,43.22299682
33,45.6758801
33,52.59428667
33,46.73300321
33,51.39826413
33,45.87424709
33,42.38914264
33,44.5486809
33,49.68672769
53,49.92912594
53,51.2751854
53,51.04617091
67,49.22080848
33,48.44785944
33,49.42191081
33,48.43924316
33,47.345813
33,50.86805491
33,48.89569968
63,58.14803022
73,57.0946597
65,60.63649084
33,51.5744208
33,52.20885814
33,51.06649258
33,51.90624066
57,55.83631212
57,54.55737308
57,49.32894075
57,52.61088827
33,50.07011471
11,48.01626115
63,53.67006146
63,51.93216963
63,53.73149418
53,48.72403824
17,55.31696758
17,52.17739904
35,50.5445802
35,51.1450617
35,51.57243413
61,46.26168223
61,44.50363402
53,50.43920161
53,51.71226159
15,61.93643139
15,51.03401765
35,52.22245002
35,62.9005287
35,66.91759527
35,69.66368277
73,58.09905964
73,57.1032583
45,60.09275154
61,50.65818956
61,43.84690408
39,62.07897635
39,60.67263056
39,61.48220734
39,53.3338121
35,52.76725473
35,45.06713843
35,53.43721917
61,47.1749485
61,49.74199794
61,46.51543194
39,54.04779658
39,56.70898707
39,52.18158291
39,52.28139975
39,53.35426796
69,57.72122163
69,54.7162101
129,65.0575378
129,64.19106738
129,63.39378157
35,48.21781962
5,54.69738429
5,53.79261031
5,52.1853816
17,57.95842175
61,51.11457593
61,47.02617572
61,50.68043534
39,56.45037405
39,59.82363564
39,62.1641762
39,52.6801297
39,61.41148205
39,62.52448931
39,62.30206928
39,57.26286976
39,61.07612537
55,67.47449467
55,63.65932711
55,68.02605021
129,63.38456371
129,65.42036447
23,64.14917592
39,63.30246708
39,58.5892347
39,61.56013093
39,56.66434226
39,62.9442088
39,55.12506819
31,69.14480351
31,67.7736103
73,62.51563064
55,69.11913891
55,62.10451342
55,66.52964301
55,66.84499255
23,63.80560411
23,62.90041803
39,58.18288786
39,60.61707952
39,62.19193468
59,75.27200196
73,63.89901775
47,88.54031274
47,88.99768426
47,87.74275449
27,53.51135448
55,68.397045
15,64.28088602
15,62.55440202
63,73.05319033
7,63.20385089
7,59.86793448
7,63.25293403
7,59.71906412
87,49.57698505
87,48.50940801
49,61.99071484
49,60.58038291
49,62.20359419
49,61.7936978
11,63.94863092
11,51.66110755
11,55.16438507
11,57.05821833
11,54.46177942
3,56.06668093
3,52.15050602
37,43.41929124
37,43.11503349
37,45.65852515
29,61.87576451
9,64.44709315
9,59.64649638
87,50.27336116
87,49.70348366
87,49.53726013
87,47.71828135
71,54.55799935
71,56.56761196
71,62.28322057
71,67.13227591
53,44.17565223
63,56.31516769
63,57.20664731
63,57.97483246
63,60.7719664
63,58.2736326
49,61.91848221
19,67.87644468
19,65.22470841
55,
61,
61,
27,
57,
3,56.31361998
3,50.90494741
3,55.45963773
3,56.90998388
107,58.23848974
11,59.78259949
37,43.27758541
9,64.46064706
81,64.7463638
37,39.5578822
79,66.18498144
63,63.65807894
33,50.0050194
33,37.22387266
33,49.39841184
33,46.68365274
33,44.19163842
33,48.11654968
61,46.22293781
61,48.28374003
61,49.40511054
61,50.97820795
61,50.51489974
19,67.28836576
19,68.33687413
107,56.67960213
45,69.67204694
45,70.36672971
45,68.34774996
79,63.13783121
79,62.23638062
79,63.91257185
79,61.74775346
33,45.16912261
33,48.00890394
33,43.43837357
33,47.50247132
57,49.41620867
33,46.2597202
33,43.88112858
33,42.21850107
33,50.91280128
33,47.54451605
53,39.56445741
53,45.18626082
53,45.61316415
53,40.55820534
53,44.15204557
53,48.61760157
67,65.21693128
67,67.19180002
107,53.76898926
107,55.9938249
107,55.45077322
107,59.26978921
133,55.72758272
133,55.96410142
45,70.21256911
45,65.51940712
45,67.71857107
133,57.68132832
79,64.95957228
133,50.68414306
133,58.53360646
133,54.0623989
133,49.59372445
133,52.49593825
133,55.96492431
79,52.21677806
79,53.62912843
87,48.44286076
87,50.47388827
53,38.74702493
61,43.81899607
59,52.35111042
33,47.92738817
33,43.1845933
33,43.15049616
15,57.18448484
49,63.28654785
15,52.99646163
53,50.29879679
11,52.2552972
133,52.99020918
87,49.56520562
87,47.58828886
87,46.02689073
133,55.89238346
133,52.71405233
133,53.36949766
61,50.8295833
61,51.75125469
61,52.33350742
61,52.87724567
133,57.83317299
133,51.78144584
133,54.59267035
133,55.49828869
133,53.51797355
79,57.00478366
79,48.45489673
61,51.35500797
53,48.59912559
61,45.64256135
53,43.70196227
53,42.43640212
53,45.75331842
11,54.1863869
53,48.24325759
69,61.84759508
53,48.10818005
71,55.0552715
71,61.91989666
71,60.37096365
71,59.62392726
11,51.47106081
63,56.08077737
760,50.57663258
760,47.72571535
510,46.11376857
59,43.66166873
59,46.9028702
59,47.5662201
59,46.28566585
730,48.87017694
730,45.54022477
153,44.75269049
59,47.50807987
59,45.73057225
760,38.799851
810,43.98008235
61,51.08881427
61,49.68242936
61,47.22078318
61,50.90626065
11,55.71278035
11,54.44880789
11,54.11528651
11,53.78052621
63,57.07261648
63,58.224995
61,45.45699839
11,55.4003074
11,55.95865308
61,50.6237774
61,50.5199184
61,48.17258108
33,48.64908372
33,46.1751264
33,48.69397645
53,47.68177696
53,47.8185611
53,50.05617669
53,49.13083918
53,48.53438202
33,47.26215118
33,45.8568256
11,45.17033968
59,55.6938997
59,52.31509862
61,48.51811472
61,41.81144006
61,48.59212541
11,53.11042481
11,49.38560882
11,45.57984205
11,54.65297518
11,55.29987402
67,51.78731197
67,50.09221813
33,48.7605957
33,49.13376089
33,45.69084111
33,45.64363823
11,53.55483908
11,53.45519821
11,54.24728391
11,54.9094178
33,51.07016198
33,50.83161537
33,43.21701632
33,41.66759243
33,49.56657814
33,48.88416179
33,51.78316858
453,46.56859527
45,52.37756988
45,51.29317445
47,49.6894466
49,52.68444778
49,53.80421722
7,58.096203
5,58.34027641
5,63.28118907
25,59.03162107
25,54.66796194
33,43.91382658
33,47.26500549
33,48.74878283
33,48.19420687
77,61.05252344
77,61.94851519
77,65.50025814
11,54.38681733
11,49.11815726
11,56.27710975
11,47.76848958
61,48.66154145
61,51.12879077
33,42.00981955
33,47.13743366
33,43.06705699
33,46.83826201
33,49.39734298
33,43.42638806
33,50.26524425
33,44.62996838
33,47.98786504
65,58.93968458
65,57.22342542
65,60.37317317
65,60.06253199
65,60.35527047
65,55.1651389
73,52.43830358
57,48.8446674
53,47.50186909
11,45.46036959
11,48.79419263
11,48.0635689
11,45.73740163
11,51.52818133
11,51.84732137
11,52.46457829
11,50.23906294
53,52.62561727
53,51.65383675
53,44.90116505
77,61.98988205
77,62.72054943
77,63.6847864
77,64.19788041
33,46.36796771
33,43.17412136
33,46.46193397
53,47.51148807
53,47.88069422
33,46.61914563
33,43.0413995
33,50.25426358
33,49.84061988
53,49.54862929
53,47.04419647
53,47.43685183
53,51.04137889
53,46.4194928
65,59.90267141
65,53.63290708
33,44.99178108
33,39.98971041
33,44.63405978
33,48.89181134
33,48.38030174
33,50.84990828
49,68.61399493
49,67.95293854
49,70.35036275
49,66.61467003
15,53.42734889
5,50.70503227
59,49.88695446
59,50.90092359
53,48.48504107
53,49.25546497
73,53.04451249
73,57.30115389
11,49.57287259
33,48.44646673
33,45.75909632
33,49.1438537
11,51.93501696
11,48.31775305
33,53.03744625
33,50.0761424
33,42.54344718
65,60.81200645
65,59.04536312
11,50.30794892
33,45.80483181
11,46.99507651
11,46.23427228
11,47.35402359
33,46.96259881
33,40.10909467
33,51.90031093
11,54.94303408
11,54.84934771
53,50.74052852
53,47.1381376
53,38.23855819
35,51.89045077
41,65.03019354
41,60.57395195
5,47.83456453
29,49.70431503
25,58.44600974
11,50.60913061
165,56.3850835
683,44.42736472
87,51.45307839
87,48.57323526
87,51.42332062
161,58.52406114
87,50.61073306
550,49.18644146
155,56.017763
41,54.8031386
750,56.75125384
11,45.13512548
53,47.22573745
53,52.42612063
53,50.10809327
53,50.68316256
53,43.63703952
53,47.19694927
21,52.02371233
7,53.860631
7,55.84547313
7,59.41492103
7,59.17005038
7,51.05000438
21,53.31838892
33,51.48917154
33,52.12942266
53,51.00069059
53,51.62874176
53,49.96253597
55,55.21161704
5,51.88443061
29,52.93302287
29,45.85918625
29,46.49192207
11,55.7605693
11,55.70834968
39,63.00283455
53,49.48596176
53,51.61423084
85,55.90034409
85,54.18721068
775,54.95078278
520,58.71776958
530,74.60646505
520,60.05672214
810,50.45006946
453,48.9719803
453,38.92940577
453,45.20635225
453,43.71115958
7,59.1842871
7,59.693745
5,54.46844794
11,54.72149614
53,49.830183
53,49.98822228
5,45.0365871
5,52.53285468
5,49.22212443
5,54.33651988
71,53.84166244
27,53.56003948
9,64.93295462
9,62.01083461
53,49.24177541
53,51.17050173
21,46.62304741
61,51.21886218
21,52.48191744
61,51.08383257
7,58.87622603
7,58.76907312
77,62.82044054
19,64.98411469
19,65.53261715
41,60.53206701
41,65.13289436
41,63.82420355
41,64.8122749
41,65.1096706
47,86.62015275
47,89.49764424
5,61.99843716
7,59.14605972
55,70.57198707
55,64.30723356
55,66.84986901
55,65.61070071
55,69.44788536
39,56.71444213
19,67.34997806
19,67.15230413
39,52.12951207
5,62.08651764
5,62.95535861
41,65.61681613
41,63.56848147
11,48.78887875
11,55.09122263
11,55.6725543
11,56.65416316
11,58.64463248
5,61.93137819
47,86.8288319
71,71.83246036
71,70.7252959
71,70.84029585
11,61.35588827
61,53.47580391
9,56.17208635
9,49.94907907
9,53.74064374
9,55.84301802
9,54.05878385
93,65.32850276
93,63.12662363
93,64.54238444
5,61.28935342
5,61.41710139
11,58.07767583
11,54.89410833
45,67.63534531
45,68.27104227
19,65.03995843
133,57.34485278
133,57.4547499
133,54.84147565
117,59.01309744
7,62.00241371
49,63.19068555
49,61.35753988
49,63.45653099
49,61.09771088
5,62.75049088
5,62.76175106
167,50.09041514
11,53.643739
11,52.73330929
49,55.58211076
49,54.29159641
7,48.01715068
7,48.97796016
25,58.69526042
165,55.95933811
680,55.44987229
87,47.32172233
107,45.97000851
107,45.75473932
47,42.03315323
59,41.31939976
59,44.88745222
760,51.81023125
89,69.0691059
13,41.75284049
167,49.19376035
35,50.37775033
35,43.79872065
35,51.07573182
35,54.94649368
35,47.05434584
49,55.14570304
49,49.45323837
49,49.46389558
11,53.39066016
11,56.71033069
11,52.81510615
3,56.92409783
3,56.80366865
107,46.88966083
93,54.03787621
3,51.30749392
683,42.33693917
760,44.19523655
760,45.93719351
760,46.8138596
680,55.44653916
13,39.7469139
820,55.60929703
595,78.18538973
27,55.09679642
23,55.74427473
21,60.90094978
21,55.16746085
21,59.57918379
17,57.19137423
810,48.03478726
810,55.57778886
810,51.58859862
810,53.94930288
810,54.8197094
550,53.97390214
59,47.41070021
59,49.23985805
510,42.85425043
153,42.70515223
153,46.44096016
730,45.28058379
730,49.68055259
730,50.4825003
59,44.10264723
59,44.94245008
810,47.18214885
810,53.51954702
810,47.36920432
59,47.73979802
23,54.71691388
23,53.34782883
19,62.30155904
19,63.79762016
107,39.87226653
65,53.72099798
800,53.88791091
800,50.7152355
59,41.83294741
107,46.69913298
69,56.23821038
177,45.54199698
59,45.24681559
59,44.44561943
59,47.0835085
800,49.11785214
800,51.3938732
59,45.73869014
59,42.57876806
85,55.01369841
550,53.99843862
550,56.00441584
550,49.18515502
770,54.50071737
770,52.8347353
760,46.24967479
760,47.10758597
59,44.47644908
59,44.29990392
660,55.01870336
730,48.6766155
810,53.71445499
810,57.60132268
59,45.94166079
810,48.68458788
760,47.74000337
87,52.31610112
153,46.04617137
41,52.3999525
41,51.87879139
550,53.71950493
550,51.79277211
491,52.27563604
491,48.2299329
800,55.78410321
590,66.67186582
590,63.90871974
590,62.58357594
590,59.45438586
590,60.5898674
550,51.01475033
59,42.63711119
700,50.14312924
730,49.98643645
85,53.99685955
710,49.03236379
710,46.2252708
107,47.89600804
41,54.26614608
41,54.09646019
41,55.36678639
453,46.67675471
59,42.39176198
59,43.09338794
59,42.30353292
59,42.20773261
13,43.47678748
59,48.75160669
59,50.82886017
199,49.79046496
683,45.20623749
13,38.59249853
87,50.68803849
87,48.22790436
59,46.24724623
53,53.46858329
53,53.04110217
57,46.34031871
57,48.54020425
57,45.31635245
57,43.2933537
57,44.8647525
57,47.82240857
17,55.54978139
17,54.59044514
9,62.85363092
59,45.43599972
59,46.67047577
59,46.54976694
59,42.90655707
59,45.53843722
59,48.30915598
59,49.12130966
59,44.62228842
161,53.96471756
740,50.58984964
153,44.29902999
153,46.09182225
135,53.58729545
249,64.27602704
35,49.45484583
35,53.13739893
35,54.13816185
35,48.79096324
35,50.88203481
35,51.31461906
11,50.8020552
35,52.48356501
35,52.19639116
35,45.22199441
35,46.1923191
7,52.66381091
7,51.53089672
7,41.76284616
7,40.38865092
7,44.97914973
59,44.27141458
59,48.43438878
61,47.34759342
61,45.84586235
167,53.20422024
167,50.67701224
11,51.97146793
11,50.19516889
35,51.61794804
35,49.47030166
11,47.95417987
11,52.72162494
25,58.04671158
25,53.55904554
25,56.83492045
680,55.60850279
680,54.09580942
683,43.05484475
800,57.20733841
800,51.63327079
800,54.57162048
59,40.20609899
740,47.74168379
41,54.64809177
41,56.99819363
167,49.01686138
167,52.34544931
167,53.90616454
167,50.09364821
135,51.0283951
135,48.63803933
35,43.791892
35,54.30926426
35,52.25090649
57,53.84366712
7,47.04225496
15,55.57494288
15,57.01557612
15,53.07438642
3,55.09949065
3,59.4847182
3,60.83669253
179,47.00916146
179,44.03719509
760,49.0935745
760,49.12882927
11,53.26747933
11,52.32681549
11,52.54934268
11,51.80562181
11,51.2014656
49,43.81588524
49,52.56861062
49,49.72881579
49,54.38776499
49,46.3060807
3,49.57282353
7,48.55028804
7,45.94569603
7,45.82417575
149,50.02283785
630,44.08208808
23,58.44053118
59,40.29128387
59,47.56592917
187,41.19641033
59,47.40485902
121,52.32337603
59,48.49596137
59,44.55005299
57,51.39906894
57,40.03529511
11,49.12779303
11,52.7516295
11,46.1488541
11,50.72262162
7,51.26032125
23,53.65196199
23,52.10264418
23,55.07044067
760,45.91932252
760,43.95284432
760,47.96590109
820,54.17049205
820,48.77832781
820,54.90856371
107,49.28093663
177,46.16445236
177,43.33930623
177,48.12778109
59,50.31453937
59,43.17361598
59,43.58157096
49,53.37570914
3,53.73587715
49,48.52327938
49,52.90880009
7,51.64482889
7,45.43983609
23,48.44276931
23,54.20383208
27,50.69771028
27,52.04031481
27,52.09343688
810,47.43665525
810,49.67330225
810,51.94950242
161,51.89137777
153,46.63575111
153,48.07886504
87,52.58400826
740,46.79981517
740,45.05308444
41,51.98240821
41,56.17731732
41,44.05006899
41,45.08668247
257,50.05691987
19,59.31681252
19,58.55716436
19,62.66778171
31,60.70263851
31,54.34234941
107,44.84287213
107,45.1584197
107,48.80296334
590,62.32635688
590,62.04988559
59,41.41921811
73,53.46625144
640,72.76865564
810,57.16133916
510,46.69299189
87,49.44729014
87,46.48677839
41,55.59082894
95,52.75172634
95,55.42958873
660,52.47015446
760,43.13005775
770,53.47011666
770,53.10315789
13,47.97985487
13,49.05520052
13,46.16952467
59,49.61718117
59,47.8539353
740,51.96497343
87,47.98611309
87,48.55652413
257,50.93635047
491,51.84880894
453,46.68758792
453,48.57890448
491,46.70591563
453,44.3556091
53,56.97883129
53,59.75391024
57,50.13454398
57,46.91006166
57,43.60492063
57,53.76001789
5,50.48590676
11,53.30605974
590,60.61008653
590,60.71849733
590,60.35861717
59,46.57822529
89,72.50096553
89,69.17586959
59,46.66207549
59,48.41484789
59,48.83871037
59,44.67258063
59,43.25997568
249,61.47892532
249,60.53391141
249,58.01869967
5,52.02504827
5,57.85155746
11,49.16277608
11,50.43916408
43,45.15123602
43,45.3840921
7,44.59756045
7,47.7214785
1,53.56350813
23,56.01287335
27,51.96369613
27,55.78334076
27,56.0763786
27,56.2006571
27,55.18426412
27,53.66853375
27,56.78855523
179,47.85954952
179,46.93506246
9,57.03666937
9,58.94857543
17,53.68806543
17,56.60420719
17,56.37370581
25,53.1828714
25,58.96449106
25,59.83403586
25,60.45977748
25,60.05438975
25,59.37845389
680,54.18986139
680,51.88866101
683,44.86630275
59,47.56121544
59,48.40779972
59,48.41698606
59,38.12351355
153,38.88276377
740,45.45317832
153,41.73033088
3,46.48407903
41,51.78160968
23,53.81629722
23,48.31029451
23,49.36458586
3,51.11386984
3,58.81220903
3,61.09237745
3,56.96261249
3,60.95078544
179,44.72353725
179,44.80838898
179,45.97563508
760,44.03276813
27,54.64294527
27,52.31812055
179,45.67439435
179,47.94171947
85,55.62795281
650,52.08100532
760,56.03599879
85,49.07819668
85,52.74928528
660,56.09882103
800,57.12107806
800,56.39181527
149,54.25022034
61,46.56266097
61,47.03319336
23,57.63670305
121,58.6779512
59,48.89143626
510,44.17116507
735,57.12178958
135,53.83481172
135,52.18531745
113,51.803693
113,50.95151498
113,54.75341108
113,49.07591535
113,54.24719064
35,52.49783345
35,51.3158744
35,50.55462869
830,49.50809971
820,57.18370514
690,74.66720568
107,42.14842517
107,47.4076279
107,44.23939588
177,44.41313952
177,44.71424448
177,44.87797112
59,48.76625041
61,44.42722938
59,46.64413464
59,46.78830678
810,51.38530633
53,52.1698695
53,52.43553183
167,55.68266276
167,54.03590529
11,54.31955246
510,41.08807368
510,43.08299039
510,45.83623426
197,62.07409224
59,47.65889651
59,42.77498649
59,48.1198277
59,45.77782144
161,53.90605662
59,43.00465614
87,55.28740373
87,48.34348971
45,49.39994173
35,54.96396517
7,52.75022781
7,44.15765019
7,48.65680656
7,52.03246455
23,56.50870465
23,56.14128033
23,52.24679869
59,49.03998714
73,53.67414791
73,50.37168028
59,44.55034634
13,32.92776026
199,53.83660554
87,51.89720293
87,52.17998735
95,55.89128889
610,42.78651044
680,46.56293061
680,59.74705836
550,45.65872172
610,45.85556818
660,54.23793621
660,54.03876881
660,52.67872644
770,55.5582086
770,54.29058296
810,52.24030332
730,46.52142308
13,40.10132967
59,48.2627291
650,51.4583489
87,52.88098855
41,48.27660416
41,54.75522749
41,55.91929472
61,70.93092408
61,66.61839263
61,65.19515671
61,68.03814927
61,71.61834236
35,51.96290749
19,63.21357968
19,63.37154687
19,64.36612551
41,57.37715675
41,50.91960192
41,55.01892972
153,43.43123194
580,68.93552168
540,47.72096392
590,63.3080693
580,70.31479373
95,48.76818474
33,49.31822567
35,58.89776376
465,62.94487518
5,58.80819144
11,53.85404705
49,53.49730221
49,49.91970272
21,59.31122265
73,50.64489675
73,50.34726179
53,45.93843419
67,50.73894328
33,43.7729571
33,45.48203793
33,44.94729056
11,48.19992988
11,53.58595084
33,46.91009868
33,44.81183281
33,50.20024609
131,
453,
7,
45,
29,
11,50.81188576
35,47.45453653
49,55.21777746
49,55.47443912
5,57.91380983
5,57.01054665
17,54.29526178
17,56.52829332
23,53.41644598
21,60.2157781
680,55.26861691
107,44.8824667
59,48.66521513
59,47.79431856
59,44.89283619
760,46.56251175
760,46.11143822
760,47.80331506
89,69.78919545
69,56.20474795
59,47.20261196
59,46.60803772
21,58.26420419
17,56.82494864
15,58.18431731
15,55.17032066
15,57.03046665
15,58.2494713
3,57.41905692
3,59.15554795
7,50.50367527
21,57.7209452
179,47.74348661
15,61.34983358
63,50.52349698
63,53.27990051
53,46.89900607
53,43.64108696
53,44.91362496
53,47.43553315
53,48.68945451
53,49.59927142
53,51.22681436
810,53.86144443
540,49.8440999
59,45.46550681
3,50.04741142
810,46.07718605
21,60.45468712
21,60.24805201
21,55.33518031
21,49.59062268
107,45.74420616
107,44.78718934
683,42.4273223
143,66.02722269
800,55.44060235
61,44.3863684
61,44.57974267
59,48.63439317
59,44.94513971
59,45.17643388
59,47.14221166
59,47.89678681
700,47.41250423
700,51.37092677
700,49.76159109
710,44.15227284
710,46.85402823
710,46.9267043
710,48.49813395
710,47.75534008
179,45.87241562
550,51.41876694
550,49.13740239
830,53.77451851
790,51.90556637
59,49.9736915
15,58.85579346
770,54.15942361
107,46.36973111
107,43.847125
153,47.67700476
740,50.66203373
775,56.77466275
775,52.28113184
840,50.1014554
810,51.96755571
810,54.39641096
810,47.4633496
810,51.81819778
69,55.91100131
453,48.44693356
143,60.23689119
143,61.64845178
121,58.38842818
121,57.13929389
510,38.43173661
510,44.20821923
510,43.01188103
700,49.88216034
700,53.28849825
59,49.31342607
59,45.10613443
59,46.47290232
59,39.39497833
59,48.20540734
710,47.16151316
41,51.41297509
41,51.5625498
41,53.39218651
41,52.54897785
113,54.50258368
113,52.00147498
453,38.41254287
453,46.25315349
453,45.11862436
453,41.83701324
453,45.32526085
35,50.16310705
35,44.41354139
35,47.41365999
35,49.19383678
35,47.49007687
35,51.80877236
800,53.0566465
700,54.51543337
87,51.67273535
59,46.79407516
59,48.52668606
59,46.78658651
59,39.79458033
59,46.97785127
59,47.33648747
199,49.82612346
53,53.68110395
53,53.84639483
57,52.3412766
57,50.71630617
57,44.59059843
5,58.16256674
5,60.46877782
17,54.79374439
25,58.83287758
25,60.89373047
59,45.90532925
740,48.98371926
59,43.58619059
59,40.68765034
59,41.44843734
153,49.3349659
59,45.15527316
41,55.00575095
41,48.74166875
61,70.91214833
113,51.9037095
453,47.71139893
453,47.86195009
453,44.4007975
167,51.97825663
35,48.34751008
35,51.43539368
35,52.87360925
35,42.57326821
35,44.91406108
35,48.02740062
7,55.99698017
7,52.70360455
7,53.47227765
23,55.80799911
23,54.01330283
23,52.35853643
19,62.009827
199,55.9164912
87,51.95603199
59,47.66663124
95,56.34574127
83,65.47952968
465,58.52989251
33,46.12279577
61,45.36556953
33,49.7925161
33,48.50035889
49,67.91077591
73,56.61506686
53,49.52728772
53,46.89080271
53,46.17549089
53,46.46919512
53,48.61375414
53,45.14560593
5,52.45242874
25,52.05643637
63,50.39909705
55,50.74440534
35,51.78108002
35,51.43938021
35,46.61651471
78,55.8788283
79,47.19123922
127,51.46951657
127,55.4237534
59,47.37252282
59,48.99553148
79,49.82878372
87,49.62900068
29,59.10134008
33,45.86710143
99,58.26902863
99,58.01649352
39,59.55476737
33,59.50858066
33,55.98867595
3,52.18246163
37,44.13196201
127,55.72296402
133,56.42057281
71,56.99064066
71,58.40897599
39,61.67507366
39,58.89293227
39,55.99941158
57,63.97317496
33,59.70325176
79,62.82811121
1,66.71905237
35,53.28340268
71,60.78327007
71,58.07700484
71,56.6748343
81,63.56166683
81,62.69084423
107,60.38740755
107,58.19432039
137,63.50861457
137,62.34030387
139,57.30217121
59,51.78968932
59,51.20541789
87,50.08882687
87,51.97757143
87,46.01254804
39,48.08111303
39,57.04107675
29,57.26807875
95,58.30111866
87,54.21321147
53,61.10239229
53,57.60870727
19,63.53083703
19,62.52232954
19,59.33197727
45,48.90890188
29,57.77822821
63,50.19668989
133,56.01372006
133,54.53360489
71,60.25813649
79,48.33460728
79,47.80690307
79,49.26810951
113,66.14406321
113,65.89653396
87,50.01642709
117,53.82403269
109,54.18810155
117,52.185549
117,50.37893613
25,44.78963132
25,46.94069159
25,49.52788764
25,47.1575152
25,49.33915837
25,49.12531162
79,53.05284185
79,45.75236792
79,46.48745049
25,45.89645519
25,50.25499848
53,59.79376906
53,60.87700515
53,59.42648855
31,60.6337982
31,60.62281277
31,57.12324444
31,54.52402122
89,55.60715808
89,52.18339951
133,55.57363367
810,53.85899456
510,39.73045272
510,37.43046174
510,38.79114192
510,44.18082674
153,49.04107904
153,48.536178
113,61.69813665
113,64.4910903
101,57.77788741
121,57.38782463
83,55.34752288
153,45.85792327
710,48.53738329
710,51.20465332
153,40.75170391
153,46.2480617
61,43.34361531
61,45.50303735
53,50.52840849
61,42.5038722
61,51.44628549
61,50.52822548
133,54.6600482
133,57.06976873
133,55.58683844
71,54.62474141
550,49.72165836
550,48.64359175
810,51.3082557
810,48.5228306
810,50.30660242
810,54.46207006
810,54.8705233
153,46.36223937
153,48.75099033
53,46.57567289
61,46.8164719
33,43.14789063
33,50.46055546
33,51.69176183
61,47.72202016
61,50.90003741
63,58.22131451
63,60.93141367
63,52.11923807
63,49.72165125
63,56.35034455
61,50.67638241
61,47.88980725
61,49.18739141
121,56.59629111
121,57.03251409
121,57.5562418
35,56.18205738
25,50.38503846
73,56.15983558
73,45.34873554
63,53.02723747
63,56.24230394
63,49.32233639
11,52.47520001
11,53.47189443
65,56.89654246
57,54.82428377
11,52.40287259
1,59.42914474
1,54.88613202
53,51.60891013
61,49.67629177
71,53.71396947
61,47.56093636
61,49.4310209
63,59.67952885
63,61.10544305
61,49.03148119
61,48.65260441
61,51.72081076
77,58.11198962
61,51.63886108
15,60.80105631
15,54.26320813
33,51.75506728
37,53.58756816
37,56.16940649
39,56.30394872
39,59.79428616
39,62.48972115
33,57.05798252
33,60.22118278
33,59.42011281
11,50.7949862
11,50.65588398
11,51.53525858
9,61.78730381
9,59.10587279
61,45.00256036
33,45.28240142
33,47.0049825
33,47.24264175
63,53.91460794
73,56.98919251
33,46.87165398
97,58.76746698
97,64.07571473
81,60.9692102
81,60.25883765
107,62.8787896
107,57.19428053
87,53.44809498
87,49.46879341
25,41.62519696
87,48.89539482
87,48.38415168
133,59.35126281
35,53.23858425
35,47.02638007
33,45.50736863
17,52.77345105
35,52.83617583
11,42.35928662
11,49.50946915
11,51.21174189
11,51.12660307
99,62.19608243
99,58.49416878
69,58.07666229
29,61.63256171
9,61.7570921
141,55.60155065
19,60.33711019
19,62.6175669
19,62.13500793
19,63.24961424
121,57.71665609
121,55.5007778
15,51.15288159
15,55.2159496
15,50.03680183
15,48.61029101
39,53.44167793
39,56.2631065
39,57.27173613
117,52.25466721
93,47.06821213
95,58.4380197
95,59.03609527
33,59.95477178
107,58.38898064
3,51.62148009
25,48.91909317
25,45.59408461
25,46.72006785
25,51.36108101
79,52.56886446
45,49.63771499
45,53.13758673
19,61.3580544
71,60.24204795
71,57.33693955
45,51.26885954
15,54.57377603
79,45.32960269
79,48.58814595
133,54.44940494
33,56.13513946
125,63.44423372
85,60.80605043
85,57.69876968
85,60.1686231
155,56.19201163
95,59.33892457
95,60.02512241
95,59.61680387
133,54.48932075
133,52.12152737
79,53.26232987
45,52.76683181
45,53.99848574
45,51.5707671
45,54.22340155
29,58.24272791
85,61.16463499
113,62.62171586
113,66.0918898
25,52.85283328
25,54.58808402
25,30.51947639
111,55.89828064
131,58.97838131
131,55.60751546
85,61.91016106
89,55.1055629
89,59.06215006
79,46.78894731
79,47.28638194
71,54.40952207
83,56.05449918
25,45.72228948
25,46.19007224
25,46.31261063
710,51.67443866
710,48.3672531
13,44.31435243
153,45.73285719
61,50.55271495
61,50.37874441
29,53.92199342
53,
59,
87,
35,
29,57.86335498
29,58.08587364
133,57.37211472
89,55.43202977
89,53.17735843
800,46.76265793
620,66.91332046
93,51.70821964
153,47.56205441
153,48.19934706
33,50.60195291
33,50.88970881
33,46.31621457
33,47.44275056
121,55.59971108
121,56.24498335
61,47.77717926
61,47.96859609
61,48.40204659
63,52.22438315
63,51.77232432
63,54.94406069
63,51.37417078
7,53.52513737
57,52.326692
57,55.43909413
67,49.11925271
33,42.2475266
33,44.61927382
63,58.22781732
63,53.67384706
31,60.62859818
31,56.5536682
33,44.42021751
61,48.32459909
61,50.84242836
